 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,8916132,4,4,186,250,49,44,46.5,2.886751346,65,60,62.5,2.886751346,48.90012844,0.897250063,1273733.143,3369833.412,8915797,3,8916001,2972000.333,5147607.946,8915946,3,8915983,2971994.333,5147600.152,8915931,3,0,0,0,0,80,80,0.448625032,0.448625032,44,65,53.88888889,8.579691784,73.61111111,0,0,0,0,0,0,0,0,1,60.625,46.5,62.5,80,0,0,0,0,0,0,4,186,4,250,-1,-1,3,20,152,0,152,152,8915797,0,8915797,8915797,BENIGN
53,8646839,2,2,92,242,55,37,46,12.72792206,122,120,121,1.414213562,38.6268323,0.462596794,2882279.667,4939126.779,8585492,30281,8616558,8616558,0,8616558,8616558,8615773,8615773,0,8615773,8615773,0,0,0,0,40,40,0.231298397,0.231298397,37,122,77.8,40.12106679,1609.7,0,0,0,0,0,0,0,0,1,97.25,46,121,40,0,0,0,0,0,0,2,92,2,242,-1,-1,1,20,31066,0,31066,31066,8585492,0,8585492,8585492,BENIGN
123,64006542,4,4,192,192,48,48,48,0,48,48,48,0,5.99938675,0.124987224,9143791.714,24200000,64000000,3,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,3,0,0,0,0,80,80,0.062493612,0.062493612,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,80,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,151,0,151,151,64000000,0,64000000,64000000,BENIGN
138,55,12,0,2796,0,233,233,233,0,0,0,0,0,50800000,218181.8182,5,10.04987562,35,1,55,5,10.04987562,35,1,0,0,0,0,0,0,0,0,0,240,0,218181.8182,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,252.4166667,233,0,240,0,0,0,0,0,0,12,2796,0,0,-1,-1,11,20,0,0,0,0,0,0,0,0,BENIGN
123,65094342,2,2,96,96,48,48,48,0,48,48,48,0,2.94956511,0.061449273,21700000,37400000,64900000,93966,65000000,65000000,0,65000000,65000000,65000000,65000000,0,65000000,65000000,0,0,0,0,64,52,0.030724637,0.030724637,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,93966,0,93966,93966,64900000,0,64900000,64900000,BENIGN
443,119595123,24,25,13143,800,2920,0,547.625,1015.639221,156,0,32,62.49333298,116.5850216,0.409715704,2491565.063,4269198.355,10000000,3,120000000,5199787.957,4998082.572,10100000,35,120000000,4979561.625,5047408.052,10100000,3,0,0,0,0,492,504,0.200677079,0.209038624,0,2920,278.86,744.4166326,554156.1229,0,0,0,1,0,0,0,0,1,284.5510204,547.625,32,492,0,0,0,0,0,0,24,13143,25,800,8192,55480,18,20,170150.5,235467.4508,893014,85235,9796086.667,503185.239,10000000,8246612,BENIGN
443,110583870,26,27,21734,3812,4272,0,835.9230769,1392.57442,1521,0,141.1851852,393.7552966,231.0101826,0.479274238,2126612.885,4033390.265,10000000,3,110000000,4419940.24,4965943.286,10100000,49,110000000,4249939.885,4988650.902,10100000,3,0,0,0,0,532,672,0.235115664,0.244158574,0,4272,473.0740741,1056.281406,1115730.41,0,0,0,1,0,0,0,0,1,482,835.9230769,141.1851852,532,0,0,0,0,0,0,26,21734,27,3812,8192,281,20,20,217898.7273,373995.3886,1330323,85122,9827420,468504.4125,10000000,8438188,BENIGN
443,110653065,24,27,22342,3812,4552,0,930.9166667,1605.293713,1521,0,141.1851852,393.7552966,236.3603756,0.460900021,2213061.3,4098059.71,10000000,4,111000000,4807290.739,5007217.838,10100000,49,111000000,4252597.192,4997547.679,10100000,4,0,0,0,0,492,544,0.216894128,0.244005894,0,4552,502.9615385,1183.909012,1401640.548,0,0,0,1,0,0,0,0,1,512.8235294,930.9166667,141.1851852,492,0,0,0,0,0,0,24,22342,27,3812,8192,64240,19,20,208586.8182,343844.4909,1227922,85386,9843021.091,423734.9151,10000000,8589626,BENIGN
443,378361,2,2,1,31,1,0,0.5,0.707106781,31,0,15.5,21.92031022,84.57531299,10.57191412,126120.3333,150556.79,292906,251,378361,378361,0,378361,378361,292906,292906,0,292906,292906,0,0,0,0,40,52,5.285957062,5.285957062,0,31,6.6,13.6491758,186.3,0,0,0,0,1,0,0,0,1,8.25,0.5,15.5,40,0,0,0,0,0,0,2,1,2,31,253,281,0,20,0,0,0,0,0,0,0,0,BENIGN
443,191605,2,2,1,31,1,0,0.5,0.707106781,31,0,15.5,21.92031022,167.0102555,20.87628193,63868.33333,56084.57519,105810,164,191605,191605,0,191605,191605,105810,105810,0,105810,105810,0,0,0,0,40,40,10.43814097,10.43814097,0,31,6.6,13.6491758,186.3,0,0,0,0,1,0,0,0,1,8.25,0.5,15.5,40,0,0,0,0,0,0,2,1,2,31,63409,64240,0,20,0,0,0,0,0,0,0,0,BENIGN
443,2494816,9,11,703,3950,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,1865.067404,8.01662327,131306.1053,241177.1556,898066,4,1943475,242934.375,370455.7687,993127,182,2399469,239946.9,300249.0038,898066,4,0,0,0,0,296,360,3.607480472,4.409142799,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,0,1,232.65,78.11111111,359.0909091,296,0,0,0,0,0,0,9,703,11,3950,29200,252,4,32,0,0,0,0,0,0,0,0,BENIGN
123,66000126,4,4,192,192,48,48,48,0,48,48,48,0,5.818170711,0.12121189,9428589.429,24900000,66000000,3,66000000,22000000,38100000,66000000,3,66000000,22000000,38100000,66000000,3,0,0,0,0,104,104,0.060605945,0.060605945,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,174,0,174,174,66000000,0,66000000,66000000,BENIGN
443,3006095,9,10,703,3950,267,0,78.11111111,103.3022803,2896,0,395,900.5946184,1547.855274,6.3204922,167005.2778,319823.079,1167246,4,2417180,302147.5,481806.371,1262434,101,2910784,323420.4444,404813.5952,1167246,4,0,0,0,0,296,328,2.993917358,3.326574842,0,2896,232.65,645.5372528,416718.3447,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0,0,0,0,0,0,0,0,BENIGN
123,66028041,2,2,96,96,48,48,48,0,48,48,48,0,2.907855467,0.060580322,22000000,38100000,66000000,27654,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,64,0.030290161,0.030290161,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,27654,0,27654,27654,66000000,0,66000000,66000000,BENIGN
123,66000227,4,4,192,192,48,48,48,0,48,48,48,0,5.818161807,0.121211704,9428603.857,24900000,66000000,3,66000000,22000000,38100000,66000000,3,66000000,22000000,38100000,66000000,49,0,0,0,0,104,104,0.060605852,0.060605852,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,104,0,0,0,0,0,0,4,192,4,192,-1,-1,3,20,189,0,189,189,66000000,0,66000000,66000000,BENIGN
123,68016110,2,2,96,96,48,48,48,0,48,48,48,0,2.822860643,0.058809597,22700000,39200000,68000000,16186,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,52,0.029404798,0.029404798,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16405,0,16405,16405,68000000,0,68000000,68000000,BENIGN
123,64036789,2,2,96,96,48,48,48,0,48,48,48,0,2.998276506,0.062464094,21300000,36900000,64000000,36651,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,64,40,0.031232047,0.031232047,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,36651,0,36651,36651,64000000,0,64000000,64000000,BENIGN
137,1569788,36,0,1800,0,50,50,50,0,0,0,0,0,1146.65165,22.933033,44851.08571,184901.9097,804979,1,1569788,44851.08571,184901.9097,804979,1,0,0,0,0,0,0,0,0,0,864,0,22.933033,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,51.38888889,50,0,864,0,0,0,0,0,0,36,1800,0,0,-1,-1,35,20,0,0,0,0,0,0,0,0,BENIGN
123,66016560,2,2,96,96,48,48,48,0,48,48,48,0,2.908361175,0.060590858,22000000,38100000,66000000,16294,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,52,0.030295429,0.030295429,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16294,0,16294,16294,66000000,0,66000000,66000000,BENIGN
138,199,13,0,3029,0,233,233,233,0,0,0,0,0,15200000,65326.63317,16.58333333,50.8517602,178,1,199,16.58333333,50.8517602,178,1,0,0,0,0,0,0,0,0,0,260,0,65326.63317,0,233,233,233,0,0,0,0,0,0,0,0,0,0,0,250.9230769,233,0,260,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,20,0,0,0,0,0,0,0,0,BENIGN
123,68016528,2,2,96,96,48,48,48,0,48,48,48,0,2.822843295,0.058809235,22700000,39200000,68000000,16219,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029404618,0.029404618,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16219,0,16219,16219,68000000,0,68000000,68000000,BENIGN
123,67022458,2,2,96,96,48,48,48,0,48,48,48,0,2.864711408,0.059681488,22300000,38700000,67000000,22573,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029840744,0.029840744,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22595,0,22595,22595,67000000,0,67000000,67000000,BENIGN
80,115634998,112,174,308,357384,297,0,2.75,28.05608925,4380,0,2053.931034,1082.751086,3093.284959,2.473299649,405736.8351,1951996.521,10000000,1,116000000,1041756.739,3034325.181,10000000,182,110000000,638375.9711,2454407.787,10000000,1,0,0,0,0,2252,3624,0.968564898,1.504734752,0,4380,1246.313589,1310.461462,1717309.244,0,0,0,1,0,0,0,0,1,1250.671329,2.75,2053.931034,2252,0,0,0,0,0,0,112,308,174,357384,8192,946,12,20,29732,32309.80337,127148,19761,10000000,1886.038272,10000000,10000000,BENIGN
123,64094114,2,2,96,96,48,48,48,0,48,48,48,0,2.995594884,0.062408227,21400000,36800000,63900000,94088,64000000,64000000,0,64000000,64000000,64000000,64000000,0,64000000,64000000,0,0,0,0,64,52,0.031204113,0.031204113,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,94088,0,94088,94088,63900000,0,63900000,63900000,BENIGN
123,66022398,2,2,96,96,48,48,48,0,48,48,48,0,2.908104004,0.0605855,22000000,38100000,66000000,22259,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.03029275,0.03029275,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22259,0,22259,22259,66000000,0,66000000,66000000,BENIGN
80,35600066,5,4,4,0,1,0,0.8,0.447213595,0,0,0,0,0.112359342,0.25280852,4450008.25,4949225.236,10000000,36304,35600000,8900016.5,2282244.083,10000000,5476668,30100000,10000000,9117.96739,10000000,10000000,0,0,0,0,100,128,0.140449178,0.112359342,0,1,0.5,0.527046277,0.277777778,0,0,0,0,1,0,0,0,0,0.555555556,0.8,0,100,0,0,0,0,0,0,5,4,4,0,258,368,3,20,36439.33333,123.8399505,36547,36304,10000000,9062.391756,10000000,9994229,BENIGN
123,68044292,2,2,96,96,48,48,48,0,48,48,48,0,2.821691495,0.058785239,22700000,39200000,68000000,42400,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.02939262,0.02939262,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,42400,0,42400,42400,68000000,0,68000000,68000000,BENIGN
123,67022237,2,2,96,96,48,48,48,0,48,48,48,0,2.864720854,0.059681684,22300000,38700000,67000000,22239,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,64,0.029840842,0.029840842,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22382,0,22382,22382,67000000,0,67000000,67000000,BENIGN
123,68059037,2,2,96,96,48,48,48,0,48,48,48,0,2.821080175,0.058772504,22700000,39200000,67900000,59035,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,40,0.029386252,0.029386252,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,60360,0,60360,60360,67900000,0,67900000,67900000,BENIGN
445,90010552,10,10,8,2,1,0,0.8,0.421637021,1,0,0.2,0.421637021,0.111098085,0.222196171,4737397.474,11200000,30000000,3,90000000,10000000,15000000,30000000,3,90000000,10000000,15000000,30000000,3,0,0,0,0,224,296,0.111098085,0.111098085,0,1,0.523809524,0.511766316,0.261904762,0,0,0,0,1,0,0,0,1,0.55,0.8,0.2,224,0,0,0,0,0,0,10,8,10,2,253,2049,7,20,1908.666667,3195.082837,5598,51,30000000,8467.428555,30000000,30000000,BENIGN
123,66092936,2,2,96,96,48,48,48,0,48,48,48,0,2.905000317,0.06052084,22000000,38000000,65900000,92933,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,40,0.03026042,0.03026042,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,93650,0,93650,93650,65900000,0,65900000,65900000,BENIGN
123,66016441,2,2,96,96,48,48,48,0,48,48,48,0,2.908366417,0.060590967,22000000,38100000,66000000,16422,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,52,64,0.030295484,0.030295484,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16422,0,16422,16422,66000000,0,66000000,66000000,BENIGN
123,67028355,2,2,96,96,48,48,48,0,48,48,48,0,2.864459377,0.059676237,22300000,38700000,67000000,27723,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029838119,0.029838119,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,27723,0,27723,27723,67000000,0,67000000,67000000,BENIGN
123,68016050,2,2,96,96,48,48,48,0,48,48,48,0,2.822863133,0.058809649,22700000,39200000,68000000,15923,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,40,0.029404824,0.029404824,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,15923,0,15923,15923,68000000,0,68000000,68000000,BENIGN
123,67036692,2,2,96,96,48,48,48,0,48,48,48,0,2.864103139,0.059668815,22300000,38600000,67000000,36714,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,52,0.029834408,0.029834408,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,36884,0,36884,36884,67000000,0,67000000,67000000,BENIGN
53,31277,1,1,50,131,50,50,50,0,131,131,131,0,5787.000032,63.94475173,31277,0,31277,31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,31.97237587,31.97237587,50,131,77,46.7653718,2187,0,0,0,0,0,0,0,0,1,115.5,50,131,20,0,0,0,0,0,0,1,50,1,131,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
123,69072203,2,2,96,96,48,48,48,0,48,48,48,0,2.779699961,0.057910416,23000000,39800000,68900000,71987,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,52,0.028955208,0.028955208,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,71987,0,71987,71987,68900000,0,68900000,68900000,BENIGN
123,66093961,2,2,96,96,48,48,48,0,48,48,48,0,2.904955265,0.060519901,22000000,38000000,65900000,93904,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,40,0.030259951,0.030259951,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,93987,0,93987,93987,65900000,0,65900000,65900000,BENIGN
123,66088011,2,2,96,96,48,48,48,0,48,48,48,0,2.905216802,0.06052535,22000000,38000000,65900000,87186,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,64,52,0.030262675,0.030262675,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,87186,0,87186,87186,65900000,0,65900000,65900000,BENIGN
123,69016386,2,2,96,96,48,48,48,0,48,48,48,0,2.781948043,0.057957251,23000000,39800000,69000000,16261,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,40,40,0.028978625,0.028978625,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16261,0,16261,16261,69000000,0,69000000,69000000,BENIGN
123,65093986,2,2,96,96,48,48,48,0,48,48,48,0,2.949581241,0.061449609,21700000,37400000,64900000,94005,65000000,65000000,0,65000000,65000000,65000000,65000000,0,65000000,65000000,0,0,0,0,64,64,0.030724805,0.030724805,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,95972,0,95972,95972,64900000,0,64900000,64900000,BENIGN
443,118090389,15,18,852,10648,234,0,56.8,81.97752305,1460,0,591.5555556,674.0854565,97.38303089,0.279446958,3690324.656,14400000,58600000,1,118000000,8435027.786,21200000,58700000,4,118000000,6932748.412,19400000,58600000,1,0,0,0,0,312,372,0.127021345,0.152425614,0,1460,338.2352941,558.0351384,311403.2157,0,0,0,1,0,0,0,0,1,348.4848485,56.8,591.5555556,312,0,0,0,0,0,0,15,852,18,10648,8192,292,7,20,451652.5,314247.4459,673859,229446,58500000,165525.9193,58600000,58400000,BENIGN
443,5,1,2,64,31,64,64,64,0,31,0,15.5,21.92031022,19000000,600000,2.5,0.707106781,3,2,0,0,0,0,0,2,2,0,2,2,1,0,0,0,20,40,200000,400000,0,64,39.75,30.72865113,944.25,0,1,0,0,1,0,0,0,2,53,64,15.5,20,0,0,0,0,0,0,1,64,2,31,292,292,0,20,0,0,0,0,0,0,0,0,BENIGN
443,439,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,104783.5991,6833.712984,219.5,36.06244584,245,194,439,219.5,36.06244584,245,194,0,0,0,0,0,0,0,0,0,60,0,6833.712984,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,60,0,0,0,0,0,0,3,46,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,67091062,2,2,96,96,48,48,48,0,48,48,48,0,2.861782096,0.05962046,22400000,38600000,66900000,89894,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,40,52,0.02981023,0.02981023,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,89894,0,89894,89894,66900000,0,66900000,66900000,BENIGN
123,65093968,2,2,96,96,48,48,48,0,48,48,48,0,2.949582057,0.061449626,21700000,37400000,64900000,93952,65000000,65000000,0,65000000,65000000,65000000,65000000,0,65000000,65000000,0,0,0,0,52,40,0.030724813,0.030724813,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94668,0,94668,94668,64900000,0,64900000,64900000,BENIGN
123,68028968,2,2,96,96,48,48,48,0,48,48,48,0,2.8223271,0.058798481,22700000,39200000,68000000,29018,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,40,52,0.029399241,0.029399241,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,29124,0,29124,29124,68000000,0,68000000,68000000,BENIGN
123,66028958,2,2,96,96,48,48,48,0,48,48,48,0,2.907815083,0.060579481,22000000,38100000,66000000,28920,66000000,66000000,0,66000000,66000000,66000000,66000000,0,66000000,66000000,0,0,0,0,40,40,0.03028974,0.03028974,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,28996,0,28996,28996,66000000,0,66000000,66000000,BENIGN
389,52130699,402,251,54456,252194,1448,0,135.4626866,211.5982639,3357,0,1004.756972,1029.152922,5882.330486,12.52620841,79955.05982,1577712.277,39000000,0,52100000,130001.7431,2011121.988,39000000,0,52100000,208522.1,2545799.834,39000000,1,0,0,0,0,12888,8048,7.711387104,4.814821301,0,3357,468.883792,782.3967371,612144.6542,0,0,0,1,0,0,0,0,0,469.6018377,135.4626866,1004.756972,12888,0,0,0,0,0,0,402,54456,251,252194,65535,2076,186,32,1541239.5,2121602.479,3041439,41040,24500000,20500000,39000000,10000000,BENIGN
3268,51684602,120,61,15214,15426,1305,0,126.7833333,201.6626763,2910,0,252.8852459,428.8610924,592.826467,3.502010134,287136.6778,2999373.332,39000000,3,51700000,434324.3866,3685426.744,39000000,3,51700000,861406.7833,5176051.845,39000000,3,0,0,0,0,3864,1968,2.321774675,1.18023546,0,2910,168.3516484,302.3515342,91416.45025,0,0,0,1,0,0,0,0,0,169.281768,126.7833333,252.8852459,3864,0,0,0,0,0,0,120,15214,61,15426,65535,2076,58,32,1280322,1781619.175,2540117,20527,24600000,20400000,39000000,10100000,BENIGN
3268,16776050,8,4,1604,288,403,0,200.5,214.3488478,72,72,72,0,112.779826,0.71530545,1525095.455,5057892.787,16800000,3,16800000,2396578.571,6340383.141,16800000,3,16800000,5591879.333,9685413.053,16800000,3,1,0,0,0,256,128,0.4768703,0.23843515,0,403,176.5384615,187.3519929,35100.76923,0,1,0,0,1,0,0,0,0,191.25,200.5,72,256,0,0,0,0,0,0,8,1604,4,288,341,2078,3,32,420,0,420,420,16800000,0,16800000,16800000,BENIGN
389,16775823,8,4,1604,1264,403,0,200.5,214.3488478,316,316,316,0,170.9603159,0.715315129,1525074.818,5057866.133,16800000,3,16800000,2396546.143,6340352.903,16800000,3,16800000,5591813,9685298.16,16800000,3,1,0,0,0,256,128,0.476876753,0.238438376,0,403,251.6153846,178.4234376,31834.92308,0,1,0,0,1,0,0,0,0,272.5833333,200.5,316,256,0,0,0,0,0,0,8,1604,4,1264,752,2076,3,32,382,0,382,382,16800000,0,16800000,16800000,BENIGN
123,69085881,2,2,96,96,48,48,48,0,48,48,48,0,2.779149621,0.05789895,23000000,39700000,68900000,85920,69000000,69000000,0,69000000,69000000,69000000,69000000,0,69000000,69000000,0,0,0,0,52,52,0.028949475,0.028949475,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,85920,0,85920,85920,68900000,0,68900000,68900000,BENIGN
443,118970776,14,13,574,4654,188,0,41,63.67223764,1430,0,358,586.5814806,43.94356476,0.22694649,4575799.077,15900000,58600000,4,119000000,9151598.154,21900000,58600000,7562,119000000,9894783.167,22800000,58800000,4,0,0,0,0,292,272,0.117675958,0.109270532,0,1430,186.7142857,425.7960612,181302.2857,0,0,0,1,0,0,0,0,0,193.6296296,41,358,292,0,0,0,0,0,0,14,574,13,4654,8192,351,6,20,928651,982895.3964,1623663,233639,58400000,157693.2975,58600000,58300000,BENIGN
443,109229100,14,9,927,6509,311,0,66.21428571,116.5775929,1460,0,723.2222222,590.1035455,68.07709667,0.210566598,4964959.091,23200000,109000000,4,109000000,8402238.462,30200000,109000000,49,283598,35449.75,55830.98266,157724,49,0,0,0,0,292,192,0.128170973,0.082395625,0,1460,309.8333333,485.7699103,235972.4058,0,0,0,1,0,0,0,0,0,323.3043478,66.21428571,723.2222222,292,0,0,0,0,0,0,14,927,9,6509,65535,1013,4,20,0,0,0,0,0,0,0,0,BENIGN
49491,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,40,0,500000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,40,0,0,0,0,0,0,2,31,0,0,1013,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
123,68072319,2,2,96,96,48,48,48,0,48,48,48,0,2.820529737,0.058761036,22700000,39200000,67900000,71926,68000000,68000000,0,68000000,68000000,68000000,68000000,0,68000000,68000000,0,0,0,0,52,64,0.029380518,0.029380518,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,71926,0,71926,71926,67900000,0,67900000,67900000,BENIGN
443,34695731,6,4,31,0,31,0,5.166666667,12.655697,0,0,0,0,0.893481679,0.288219897,3855081.222,4838357.827,10000000,73,34700000,6939146.2,4550903.911,10000000,73,30100000,10000000,94.50396817,10000000,10000000,0,0,0,0,192,128,0.172931938,0.115287959,0,31,2.818181818,9.346851682,87.36363636,0,0,0,0,1,0,0,0,0,3.1,5.166666667,0,192,0,0,0,0,0,0,6,31,4,0,288,447,1,32,37199,125.6940731,37342,37106,10000000,128.2861385,10000000,10000000,BENIGN
